Data,Região,Fonte_Energia,Geração_MWh,Custo_Operacional_BRL,Status_Operacao,Ano,Mes,Custo_por_MWh
2022-12-13 20:23:43.422100,Norte,Hidrelétrica,590.14,12883.12,Normal,2022,12,21.830616463889925
2024-12-10 20:23:43.422100,Sudeste,Eólica,706.35,18167.96,Manutenção,2024,12,25.720903234940184
2025-08-09 20:23:43.422100,Sudeste,Solar,74.88,8432.42,Normal,2025,8,112.6124465811966
2025-04-07 20:23:43.422100,Nordeste,Hidrelétrica,721.6,4282.31,Normal,2025,4,5.934465077605322
2025-04-08 20:23:43.422100,Sudeste,Hidrelétrica,491.46,21654.23,Normal,2025,4,44.06102226020429
2024-07-08 20:23:43.422100,Sul,Hidrelétrica,674.39,16844.16,Normal,2024,7,24.976882812615845
2025-11-20 20:23:43.422100,Nordeste,Eólica,275.47,14350.08,Normal,2025,11,52.09307728609286
2025-12-02 20:23:43.422100,Sudeste,Termelétrica,446.48,18694.06,Normal,2025,12,41.869870990861855
2024-01-05 20:23:43.422100,Sudeste,Termelétrica,457.02,10258.72,Normal,2024,1,22.446982626580894
2024-06-06 20:23:43.422100,Norte,Eólica,512.6,14392.92,Normal,2024,6,28.07826765509169
2023-04-27 20:23:43.422100,Centro-Oeste,Termelétrica,525.98,11717.49,Normal,2023,4,22.277444009277918
2021-09-18 20:23:43.422100,Sudeste,Hidrelétrica,249.56,23356.58,Normal,2021,9,93.59104023080623
2021-05-30 20:23:43.422100,Sudeste,Hidrelétrica,521.54,20405.23,Normal,2021,5,39.12495685853434
2023-03-01 20:23:43.422100,Nordeste,Hidrelétrica,206.44,23280.15,Manutenção,2023,3,112.76956985080412
2022-01-03 20:23:43.422100,Sul,Hidrelétrica,582.4,14658.01,Normal,2022,1,25.168286401098904
2025-10-04 20:23:43.422100,Sudeste,Nuclear,439.52,15374.36,Normal,2025,10,34.97988714961777
2023-09-30 20:23:43.422100,Centro-Oeste,Termelétrica,463.27,4146.22,Manutenção,2023,9,8.949899626567662
2026-03-23 20:23:43.422100,Norte,Hidrelétrica,448.95,13182.59,Normal,2026,3,29.36315848089988
2024-10-28 20:23:43.422100,Nordeste,Hidrelétrica,141.53,5804.42,Normal,2024,10,41.011940931251324
2022-06-17 20:23:43.422100,Centro-Oeste,Hidrelétrica,284.39,17801.91,Normal,2022,6,62.59682126657056
2025-04-24 20:23:43.422100,Centro-Oeste,Eólica,681.86,8978.31,Manutenção,2025,4,13.167380400668758
2025-12-15 20:23:43.422100,Sudeste,Hidrelétrica,651.0,13468.75,Normal,2025,12,20.68932411674347
2024-07-25 20:23:43.422100,Sudeste,Hidrelétrica,685.41,20534.02,Manutenção,2024,7,29.958740024219082
2024-05-09 20:23:43.422100,Nordeste,Termelétrica,710.28,14957.03,Normal,2024,5,21.057934898913107
2026-01-30 20:23:43.422100,Sudeste,Termelétrica,197.83,13455.33,Normal,2026,1,68.0146085022494
2023-05-28 20:23:43.422100,Norte,Hidrelétrica,215.11,13307.02,Normal,2023,5,61.86146622658175
2026-01-18 20:23:43.422100,Centro-Oeste,Hidrelétrica,610.69,10820.7,Normal,2026,1,17.71880987080188
2026-02-25 20:23:43.422100,Sudeste,Hidrelétrica,515.64,14167.62,Manutenção,2026,2,27.47579706772167
2025-05-07 20:23:43.422100,Centro-Oeste,Solar,682.22,12152.31,Normal,2025,5,17.812890270000878
2022-01-30 20:23:43.422100,Sudeste,Hidrelétrica,429.19,18822.14,Normal,2022,1,43.85502924112863
2023-09-11 20:23:43.422100,Sul,Hidrelétrica,251.35,7634.05,Normal,2023,9,30.372190173065448
2025-05-30 20:23:43.422100,Sudeste,Termelétrica,780.48,13099.1,Normal,2025,5,16.78338970889709
2021-12-17 20:23:43.422100,Nordeste,Hidrelétrica,501.2777455853984,28782.777500000004,Normal,2021,12,57.418821708087435
2024-09-17 20:23:43.422100,Centro-Oeste,Hidrelétrica,449.34,14125.5,Normal,2024,9,31.4361062892242
2021-09-28 20:23:43.422100,Norte,Termelétrica,598.42,11785.76,Normal,2021,9,19.69479629691521
2022-07-03 20:23:43.422100,Sudeste,Solar,453.03,12403.02,Normal,2022,7,27.377921991921067
2023-07-04 20:23:43.422100,Sudeste,Eólica,581.3,19370.12,Normal,2023,7,33.322071219680026
2022-03-18 20:23:43.422100,Sudeste,Hidrelétrica,409.72,14228.61,Normal,2022,3,34.72764326857366
2022-03-04 20:23:43.422100,Sudeste,Termelétrica,595.55,9027.73,Normal,2022,3,15.158643270926035
2023-10-29 20:23:43.422100,Sudeste,Hidrelétrica,420.56,6874.28,Normal,2023,10,16.34553928095872
2025-11-17 20:23:43.422100,Sul,Hidrelétrica,768.24,14421.66,Normal,2025,11,18.77233676975945
2021-12-12 20:23:43.422100,Nordeste,Hidrelétrica,669.82,19921.39,Falha,2021,12,29.741408139500162
2024-02-04 20:23:43.422100,Sul,Termelétrica,583.13,8069.51,Normal,2024,2,13.838269339598375
2025-08-10 20:23:43.422100,Sudeste,Nuclear,601.15,18237.8,Normal,2025,8,30.338185145138485
2023-06-19 20:23:43.422100,Nordeste,Eólica,634.5,26497.34,Normal,2023,6,41.76097714736012
2021-10-19 20:23:43.422100,Sul,Nuclear,403.4,14877.55,Normal,2021,10,36.88039167079822
2023-01-27 20:23:43.422100,Sul,Hidrelétrica,406.93,19326.43,Normal,2023,1,47.49325436807313
2024-10-04 20:23:43.422100,Sudeste,Hidrelétrica,395.61,13980.58,Normal,2024,10,35.339298804378046
2024-07-19 20:23:43.422100,Sudeste,Hidrelétrica,356.36,19046.73,Normal,2024,7,53.448002020428774
2021-12-01 20:23:43.422100,Nordeste,Hidrelétrica,567.47,16056.94,Normal,2021,12,28.295663206865562
2025-02-06 20:23:43.422100,Centro-Oeste,Solar,402.09,17499.2,Normal,2025,2,43.520604839712504
2022-09-04 20:23:43.422100,Nordeste,Hidrelétrica,821.72,13809.67,Normal,2022,9,16.805809764883413
2025-03-01 20:23:43.422100,Sudeste,Hidrelétrica,435.82,16887.68,Normal,2025,3,38.74920838878436
2026-04-27 20:23:43.422100,Centro-Oeste,Eólica,599.99,21128.4,Normal,2026,4,35.21458690978183
2023-03-19 20:23:43.422100,Nordeste,Hidrelétrica,505.08,18381.9,Manutenção,2023,3,36.39403658826325
2023-07-01 20:23:43.422100,Sudeste,Hidrelétrica,544.76,16311.97,Normal,2023,7,29.943406270651295
2024-01-08 20:23:43.422100,Nordeste,Hidrelétrica,513.49,17127.28,Normal,2024,1,33.35465150246353
2022-07-05 20:23:43.422100,Norte,Eólica,541.98,17421.26,Manutenção,2022,7,32.1437322410421
2025-02-26 20:23:43.422100,Centro-Oeste,Termelétrica,382.3,15155.5,Manutenção,2025,2,39.64295056238556
2025-08-10 20:23:43.422100,Centro-Oeste,Termelétrica,345.67,12304.07,Normal,2025,8,35.59484479416785
2021-10-22 20:23:43.422100,Nordeste,Hidrelétrica,462.33,16729.16,Normal,2021,10,36.18445698959618
2024-08-12 20:23:43.422100,Nordeste,Eólica,324.4,14868.91,Normal,2024,8,45.835110974106044
2023-10-09 20:23:43.422100,Nordeste,Hidrelétrica,324.66,8608.15,Normal,2023,10,26.514353477484136
2026-02-26 20:23:43.422100,Nordeste,Hidrelétrica,379.88,15017.26,Normal,2026,2,39.53158892281773
2022-09-29 20:23:43.422100,Centro-Oeste,Eólica,572.55,13456.01,Normal,2022,9,23.501895031001663
2023-12-13 20:23:43.422100,Sul,Eólica,435.4,20080.68,Normal,2023,12,46.1200734956362
2025-12-17 20:23:43.422100,Nordeste,Hidrelétrica,522.8,19312.16,Normal,2025,12,36.93986228003061
2022-11-30 20:23:43.422100,Sudeste,Hidrelétrica,683.72,15650.1,Falha,2022,11,22.8896331831744
2022-05-01 20:23:43.422100,Nordeste,Hidrelétrica,292.69,9079.86,Normal,2022,5,31.02210529912194
2023-10-17 20:23:43.422100,Centro-Oeste,Hidrelétrica,775.84,16002.98,Normal,2023,10,20.626649824706124
2023-02-28 20:23:43.422100,Nordeste,Hidrelétrica,687.29,16535.8,Normal,2023,2,24.05942178701858
2026-05-05 20:23:43.422100,Sul,Termelétrica,582.04,13956.95,Normal,2026,5,23.979365679334755
2022-09-13 20:23:43.422100,Centro-Oeste,Hidrelétrica,720.2,11113.34,Manutenção,2022,9,15.430908081088585
2021-10-26 20:23:43.422100,Sudeste,Hidrelétrica,492.33,16883.69,Normal,2021,10,34.29344139093697
2025-05-06 20:23:43.422100,Sudeste,Hidrelétrica,261.13,7868.84,Manutenção,2025,5,30.133803086585228
2025-01-09 20:23:43.422100,Nordeste,Solar,685.28,14599.68,Normal,2025,1,21.304692972215737
2025-11-18 20:23:43.422100,Sul,Eólica,357.26,16264.24,Normal,2025,11,45.524939819739124
2022-02-15 20:23:43.422100,Nordeste,Hidrelétrica,595.03,11475.81,Normal,2022,2,19.2861032216863
2026-04-20 20:23:43.422100,Norte,Hidrelétrica,310.17,10891.86,Normal,2026,4,35.115775220040625
2021-10-19 20:23:43.422100,Nordeste,Solar,567.76,16663.71,Normal,2021,10,29.34991897985064
2022-05-09 20:23:43.422100,Nordeste,Hidrelétrica,255.86,17766.66,Normal,2022,5,69.438990072696
2023-02-11 20:23:43.422100,Norte,Hidrelétrica,316.93,24760.05,Normal,2023,2,78.124664752469
2024-03-10 20:23:43.422100,Sudeste,Hidrelétrica,493.32,5831.99,Normal,2024,3,11.821920862726019
2025-10-10 20:23:43.422100,Nordeste,Termelétrica,524.85,18975.95,Normal,2025,10,36.154996665714016
2023-10-26 20:23:43.422100,Sudeste,Hidrelétrica,163.09,11083.27,Normal,2023,10,67.95799865105157
2021-05-30 20:23:43.422100,Norte,Hidrelétrica,661.02,14526.81,Normal,2021,5,21.976354724516657
2023-11-11 20:23:43.422100,Sul,Eólica,650.93,27500.96,Normal,2023,11,42.24872106063632
2025-01-15 20:23:43.422100,Nordeste,Eólica,628.13,12615.29,Normal,2025,1,20.083883909381818
2022-02-06 20:23:43.422100,Sudeste,Hidrelétrica,455.42,18758.54,Normal,2022,2,41.18953932633613
2025-12-29 20:23:43.422100,Sudeste,Termelétrica,599.05,11512.87,Manutenção,2025,12,19.218546031216096
2022-08-24 20:23:43.422100,Nordeste,Hidrelétrica,501.65,12639.37,Falha,2022,8,25.195594538024523
2024-04-23 20:23:43.422100,Nordeste,Nuclear,292.26,18716.25,Falha,2024,4,64.0397249024841
2024-08-24 20:23:43.422100,Nordeste,Solar,525.02,2934.62,Normal,2024,8,5.589539446116339
2024-03-08 20:23:43.422100,Nordeste,Termelétrica,180.47,16167.01,Normal,2024,3,89.58281154762565
2021-06-06 20:23:43.422100,Nordeste,Hidrelétrica,338.4,12121.46,Normal,2021,6,35.819917257683215
2024-11-05 20:23:43.422100,Sudeste,Hidrelétrica,380.84,18844.25,Normal,2024,11,49.48075307215629
2024-06-24 20:23:43.422100,Centro-Oeste,Hidrelétrica,517.06,16011.61,Normal,2024,6,30.96663830116428
2026-01-05 20:23:43.422100,Sudeste,Hidrelétrica,754.61,25952.05,Normal,2026,1,34.3913412226183
2023-08-22 20:23:43.422100,Norte,Hidrelétrica,172.53,12908.2,Normal,2023,8,74.81713325218803
2021-12-22 20:23:43.422100,Sul,Hidrelétrica,716.14,18947.21,Normal,2021,12,26.457410562180577
2024-07-26 20:23:43.422100,Nordeste,Hidrelétrica,593.3,10330.29,Normal,2024,7,17.411579302207993
2022-07-06 20:23:43.422100,Centro-Oeste,Hidrelétrica,586.38,9603.55,Manutenção,2022,7,16.377690235001193
2021-10-27 20:23:43.422100,Norte,Termelétrica,400.5,7697.76,Falha,2021,10,19.220374531835205
2021-07-21 20:23:43.422100,Nordeste,Eólica,475.04,6069.56,Normal,2021,7,12.776945099360054
2024-07-15 20:23:43.422100,Sudeste,Hidrelétrica,461.68,16987.86,Normal,2024,7,36.79574597123549
2026-01-19 20:23:43.422100,Sudeste,Solar,720.04,6130.04,Normal,2026,1,8.51347147380701
2023-02-15 20:23:43.422100,Sudeste,Eólica,682.12,19477.57,Normal,2023,2,28.554462557907698
2023-01-05 20:23:43.422100,Sudeste,Hidrelétrica,571.42,16358.89,Normal,2023,1,28.62848692730391
2025-12-02 20:23:43.422100,Sul,Hidrelétrica,435.61,23644.13,Normal,2025,12,54.2782075709924
2025-05-11 20:23:43.422100,Sudeste,Termelétrica,340.1,11679.04,Normal,2025,5,34.34001764187004
2025-05-13 20:23:43.422100,Centro-Oeste,Eólica,341.23,20514.3,Normal,2025,5,60.118688274770676
2021-09-09 20:23:43.422100,Nordeste,Hidrelétrica,694.08,18469.22,Normal,2021,9,26.60964153988013
2022-02-06 20:23:43.422100,Norte,Hidrelétrica,703.94,1253.45,Manutenção,2022,2,1.7806205074296104
2024-10-30 20:23:43.422100,Sudeste,Solar,390.33,10976.46,Normal,2024,10,28.1209745599877
2024-07-07 20:23:43.422100,Nordeste,Hidrelétrica,590.59,9615.07,Normal,2024,7,16.280448365194125
2022-10-20 20:23:43.422100,Sudeste,Hidrelétrica,720.96,13936.29,Manutenção,2022,10,19.330184753661783
2025-07-03 20:23:43.422100,Nordeste,Hidrelétrica,236.3,10825.48,Normal,2025,7,45.812441811256875
2021-09-04 20:23:43.422100,Sudeste,Hidrelétrica,291.53,19030.85,Normal,2021,9,65.2792165471821
2021-10-28 20:23:43.422100,Sul,Eólica,435.65,18530.6,Normal,2021,10,42.53552163433949
2023-11-28 20:23:43.422100,Nordeste,Hidrelétrica,468.6,16566.87,Normal,2023,11,35.35396927016645
2023-10-23 20:23:43.422100,Sudeste,Solar,543.53,9191.91,Falha,2023,10,16.911504424778762
2022-05-01 20:23:43.422100,Sul,Nuclear,356.09,7568.63,Normal,2022,5,21.254823218849168
2026-02-21 20:23:43.422100,Sul,Termelétrica,500.334956382848,16169.07,Normal,2026,2,32.316490770290486
2023-08-28 20:23:43.422100,Nordeste,Hidrelétrica,294.88,16620.45,Normal,2023,8,56.36343597395551
2024-08-27 20:23:43.422100,Sudeste,Hidrelétrica,649.81,15132.57,Normal,2024,8,23.28768409227313
2026-03-07 20:23:43.422100,Nordeste,Eólica,603.39,20716.98,Normal,2026,3,34.33431114204743
2024-01-10 20:23:43.422100,Sudeste,Hidrelétrica,370.48,22286.83,Normal,2024,1,60.1566346361477
2026-01-27 20:23:43.422100,Sudeste,Nuclear,337.04,9670.5,Manutenção,2026,1,28.692440066460954
2021-11-05 20:23:43.422100,Sudeste,Nuclear,569.72,17227.93,Normal,2021,11,30.239292986028225
2025-10-18 20:23:43.422100,Nordeste,Termelétrica,278.63,7287.95,Manutenção,2025,10,26.156372249937192
2023-08-07 20:23:43.422100,Sudeste,Eólica,413.68,13942.31,Manutenção,2023,8,33.70312802165925
2022-06-30 20:23:43.422100,Centro-Oeste,Eólica,221.49,25494.5,Manutenção,2022,6,115.10451939139465
2024-12-19 20:23:43.422100,Nordeste,Solar,346.57,19738.16,Normal,2024,12,56.95288109184292
2023-08-22 20:23:43.422100,Sudeste,Hidrelétrica,624.98,16550.68,Normal,2023,8,26.481935421933503
2025-08-03 20:23:43.422100,Sul,Termelétrica,743.97,16356.15,Normal,2025,8,21.984959070930277
2025-04-13 20:23:43.422100,Sul,Hidrelétrica,422.67,19596.43,Normal,2025,4,46.363427733219766
2024-07-30 20:23:43.422100,Sudeste,Termelétrica,446.16,23351.05,Normal,2024,7,52.33783844360767
2024-09-28 20:23:43.422100,Norte,Termelétrica,493.7,23252.43,Normal,2024,9,47.09829856187969
2022-07-03 20:23:43.422100,Nordeste,Hidrelétrica,347.06,17394.46,Normal,2022,7,50.11946061199792
2023-02-27 20:23:43.422100,Norte,Hidrelétrica,568.64,24225.36,Normal,2023,2,42.60227912211593
2024-04-19 20:23:43.422100,Nordeste,Termelétrica,351.43,13197.65,Normal,2024,4,37.55413595879691
2023-04-16 20:23:43.422100,Centro-Oeste,Nuclear,567.33,21843.1,Normal,2023,4,38.50157756508557
2022-08-31 20:23:43.422100,Nordeste,Termelétrica,519.25,23569.71,Falha,2022,8,45.39183437650457
2024-01-08 20:23:43.422100,Nordeste,Termelétrica,696.12,19265.44,Normal,2024,1,27.675458254323964
2022-09-10 20:23:43.422100,Sul,Termelétrica,403.8,13456.57,Normal,2022,9,33.32483902922239
2025-03-27 20:23:43.422100,Sudeste,Nuclear,447.1,22794.93,Normal,2025,3,50.98396331916797
2024-04-08 20:23:43.422100,Sudeste,Hidrelétrica,529.31,13019.48,Normal,2024,4,24.597079216338255
2023-06-17 20:23:43.422100,Centro-Oeste,Hidrelétrica,388.71,9848.07,Normal,2023,6,25.335262792313035
2026-01-16 20:23:43.422100,Centro-Oeste,Eólica,345.57,18498.17,Normal,2026,1,53.52944410683797
2021-07-05 20:23:43.422100,Nordeste,Hidrelétrica,266.58,15255.82,Falha,2021,7,57.22792407532448
2022-01-13 20:23:43.422100,Centro-Oeste,Eólica,357.3,13715.1,Normal,2022,1,38.385390428211586
2025-03-17 20:23:43.422100,Sudeste,Eólica,420.88,19723.28,Normal,2025,3,46.862003421402775
2022-12-12 20:23:43.422100,Centro-Oeste,Termelétrica,516.11,22636.38,Normal,2022,12,43.85960357288175
2022-08-09 20:23:43.422100,Sudeste,Hidrelétrica,467.76,9173.63,Normal,2022,8,19.611830853429108
2026-05-02 20:23:43.422100,Sul,Eólica,500.7474316586628,21876.18,Normal,2026,5,43.6870538257938
2024-12-25 20:23:43.422100,Centro-Oeste,Termelétrica,634.7,9379.29,Normal,2024,12,14.777516937135655
2021-06-24 20:23:43.422100,Nordeste,Hidrelétrica,567.29,8589.13,Manutenção,2021,6,15.140633538401875
2022-01-09 20:23:43.422100,Sul,Eólica,674.66,13496.55,Manutenção,2022,1,20.004965464085615
2024-12-19 20:23:43.422100,Sudeste,Solar,701.54,12352.02,Normal,2024,12,17.607007440773156
2023-08-04 20:23:43.422100,Sudeste,Hidrelétrica,486.82,16768.45,Normal,2023,8,34.44486668583871
2025-11-16 20:23:43.422100,Sudeste,Hidrelétrica,719.57,12734.48,Normal,2025,11,17.697347026696498
2022-03-08 20:23:43.422100,Norte,Eólica,638.25,12019.17,Normal,2022,3,18.83144535840188
2023-10-24 20:23:43.422100,Norte,Hidrelétrica,260.56,26045.19,Manutenção,2023,10,99.9585124347559
2024-01-13 20:23:43.422100,Nordeste,Hidrelétrica,177.99,16623.64,Normal,2024,1,93.39648294848024
2025-07-11 20:23:43.422100,Nordeste,Termelétrica,236.3,13162.3,Normal,2025,7,55.7016504443504
2022-08-24 20:23:43.422100,Centro-Oeste,Hidrelétrica,435.22,10766.8,Normal,2022,8,24.73875281466844
2024-03-13 20:23:43.422100,Nordeste,Nuclear,343.33,8597.41,Normal,2024,3,25.041243118865232
2023-08-22 20:23:43.422100,Sul,Hidrelétrica,808.35,23200.4,Normal,2023,8,28.700934001360796
2023-03-18 20:23:43.422100,Sudeste,Hidrelétrica,512.45,15663.35,Normal,2023,3,30.56561615767392
2025-08-15 20:23:43.422100,Centro-Oeste,Eólica,471.79,9431.99,Normal,2025,8,19.99192437313211
2022-11-26 20:23:43.422100,Norte,Hidrelétrica,292.98,13022.17,Normal,2022,11,44.447300157007305
2024-09-25 20:23:43.422100,Sudeste,Hidrelétrica,502.11,15656.61,Normal,2024,9,31.18163350660214
2024-05-05 20:23:43.422100,Nordeste,Termelétrica,388.11,305.69,Normal,2024,5,0.7876375254438175
2025-08-11 20:23:43.422100,Sudeste,Solar,502.73,15323.42,Normal,2025,8,30.480416923597158
2021-06-14 20:23:43.422100,Sudeste,Hidrelétrica,281.1,14891.26,Manutenção,2021,6,52.9749555318392
2024-09-05 20:23:43.422100,Sudeste,Hidrelétrica,611.15,13898.69,Normal,2024,9,22.741863699582755
2024-10-23 20:23:43.422100,Nordeste,Eólica,549.97,7504.85,Normal,2024,10,13.645926141425896
2021-11-02 20:23:43.422100,Sudeste,Solar,409.07,16784.9,Normal,2021,11,41.03185273914001
2022-09-17 20:23:43.422100,Nordeste,Hidrelétrica,522.6,14552.22,Normal,2022,9,27.845809414466128
2024-05-02 20:23:43.422100,Nordeste,Eólica,520.39,17169.17,Normal,2024,5,32.99288994792367
2025-03-25 20:23:43.422100,Centro-Oeste,Hidrelétrica,666.59,16278.2,Normal,2025,3,24.420108312455934
2022-10-28 20:23:43.422100,Sul,Hidrelétrica,521.41,7106.34,Normal,2022,10,13.629082679657085
2021-09-04 20:23:43.422100,Nordeste,Hidrelétrica,557.11,13597.72,Normal,2021,9,24.407603525336107
2026-04-01 20:23:43.422100,Sul,Hidrelétrica,727.26,21823.85,Normal,2026,4,30.008318895580672
2024-04-23 20:23:43.422100,Norte,Hidrelétrica,291.47,19304.22,Normal,2024,4,66.2305554602532
2022-03-04 20:23:43.422100,Norte,Solar,593.81,25229.0,Normal,2022,3,42.48665398022937
2025-03-01 20:23:43.422100,Sudeste,Hidrelétrica,422.08,15265.22,Normal,2025,3,36.16665087187263
2022-10-07 20:23:43.422100,Nordeste,Eólica,440.61,13632.51,Normal,2022,10,30.94008306665759
2022-03-26 20:23:43.422100,Nordeste,Eólica,671.25,7878.4,Manutenção,2022,3,11.736908752327746
2021-11-25 20:23:43.422100,Nordeste,Termelétrica,675.62,15542.7,Normal,2021,11,23.00509161954945
2023-01-25 20:23:43.422100,Nordeste,Hidrelétrica,359.31,11937.46,Normal,2023,1,33.22328908185133
2024-06-24 20:23:43.422100,Nordeste,Nuclear,131.21,18261.36,Normal,2024,6,139.17658715036964
2023-04-28 20:23:43.422100,Sudeste,Hidrelétrica,409.34,14947.79,Normal,2023,4,36.51680754385108
2024-02-15 20:23:43.422100,Sudeste,Eólica,568.18,25045.73,Normal,2024,2,44.08062585800275
2024-07-11 20:23:43.422100,Sul,Eólica,500.37,13271.55,Normal,2024,7,26.52347263025361
2021-12-05 20:23:43.422100,Sudeste,Eólica,515.07,16892.29,Normal,2021,12,32.79610538373425
2022-02-05 20:23:43.422100,Sudeste,Termelétrica,374.67,16209.84,Normal,2022,2,43.26431259508367
2024-02-03 20:23:43.422100,Sudeste,Hidrelétrica,488.7,11129.0,Manutenção,2024,2,22.772662164927358
2023-12-12 20:23:43.422100,Sul,Eólica,444.16,14785.57,Normal,2023,12,33.28883735590778
2024-08-25 20:23:43.422100,Nordeste,Eólica,802.68,28782.777500000004,Normal,2024,8,35.858346414511395
2024-11-28 20:23:43.422100,Nordeste,Hidrelétrica,612.71,23734.03,Normal,2024,11,38.73615576700233
2025-02-03 20:23:43.422100,Sudeste,Hidrelétrica,510.02,22427.14,Falha,2025,2,43.973059880004705
2021-10-03 20:23:43.422100,Nordeste,Hidrelétrica,464.71,11164.57,Normal,2021,10,24.024811172559232
2021-06-15 20:23:43.422100,Sul,Eólica,378.09,13612.53,Normal,2021,6,36.00341188605888
2026-05-19 20:23:43.422100,Sudeste,Hidrelétrica,369.01,10607.28,Normal,2026,5,28.745237256442916
2026-03-22 20:23:43.422100,Nordeste,Termelétrica,559.34,4686.65,Normal,2026,3,8.378892981013337
2022-12-15 20:23:43.422100,Sudeste,Hidrelétrica,517.11,15273.41,Normal,2022,12,29.536094834754692
2022-12-19 20:23:43.422100,Nordeste,Eólica,599.11,16053.82,Normal,2022,12,26.796114236116907
2025-02-03 20:23:43.422100,Sul,Hidrelétrica,351.87,8004.72,Normal,2025,2,22.749083468326372
2023-04-14 20:23:43.422100,Sul,Hidrelétrica,538.35,5757.34,Falha,2023,4,10.694418129469677
2026-05-18 20:23:43.422100,Sudeste,Hidrelétrica,587.95,20248.22,Normal,2026,5,34.43867675822774
2023-02-13 20:23:43.422100,Nordeste,Solar,421.32,18194.87,Normal,2023,2,43.18539352511155
2024-12-30 20:23:43.422100,Nordeste,Hidrelétrica,621.02,13899.22,Normal,2024,12,22.38127596534733
