Data,Região,Fonte_Energia,Geração_MWh,Custo_Operacional_BRL,Status_Operacao
2026-04-20 20:23:43.422100,Norte,Hidrelétrica,310.17,10891.86,Normal
2021-10-19 20:23:43.422100,Nordeste,Solar,567.76,16663.71,Normal
2022-05-09 20:23:43.422100,Nordeste,Hidrelétrica,255.86,17766.66,Normal
2023-02-11 20:23:43.422100,Norte,Hidrelétrica,316.93,24760.05,Normal
2024-03-10 20:23:43.422100,Sudeste,Hidrelétrica,493.32,5831.99,Normal
2025-10-10 20:23:43.422100,Nordeste,Termelétrica,524.85,18975.95,Normal
2023-10-26 20:23:43.422100,Sudeste,Hidrelétrica,163.09,11083.27,Normal
2021-05-30 20:23:43.422100,Norte,Hidrelétrica,661.02,14526.81,Normal
2023-11-11 20:23:43.422100,Sul,Eólica,650.93,27500.96,Normal
2025-01-15 20:23:43.422100,Nordeste,Eólica,628.13,12615.29,Normal
2022-02-06 20:23:43.422100,Sudeste,Hidrelétrica,455.42,18758.54,Normal
2025-12-29 20:23:43.422100,Sudeste,Termelétrica,599.05,11512.87,Manutenção
2022-08-24 20:23:43.422100,Nordeste,Hidrelétrica,501.65,12639.37,Falha
2024-04-23 20:23:43.422100,Nordeste,Nuclear,292.26,18716.25,Falha
2024-08-24 20:23:43.422100,Nordeste,Solar,525.02,2934.62,Normal
2024-03-08 20:23:43.422100,Nordeste,Termelétrica,180.47,16167.01,Normal
2021-06-06 20:23:43.422100,Nordeste,Hidrelétrica,338.4,12121.46,Normal
2024-11-05 20:23:43.422100,Sudeste,Hidrelétrica,380.84,18844.25,Normal
2024-06-24 20:23:43.422100,Centro-Oeste,Hidrelétrica,517.06,16011.61,Normal
2026-01-05 20:23:43.422100,Sudeste,Hidrelétrica,754.61,25952.05,Normal
2023-08-22 20:23:43.422100,Norte,Hidrelétrica,172.53,12908.2,Normal
2021-12-22 20:23:43.422100,Sul,Hidrelétrica,716.14,18947.21,Normal
2024-07-26 20:23:43.422100,Nordeste,Hidrelétrica,593.3,10330.29,Normal
2022-07-06 20:23:43.422100,Centro-Oeste,Hidrelétrica,586.38,9603.55,Manutenção
2021-10-27 20:23:43.422100,Norte,Termelétrica,400.5,7697.76,Falha
2021-07-21 20:23:43.422100,Nordeste,Eólica,475.04,6069.56,Normal
2024-07-15 20:23:43.422100,Sudeste,Hidrelétrica,461.68,16987.86,Normal
2026-01-19 20:23:43.422100,Sudeste,Solar,720.04,6130.04,Normal
2023-02-15 20:23:43.422100,Sudeste,Eólica,682.12,19477.57,Normal
2023-01-05 20:23:43.422100,Sudeste,Hidrelétrica,571.42,16358.89,Normal
2025-12-02 20:23:43.422100,Sul,Hidrelétrica,435.61,23644.13,Normal
2025-05-11 20:23:43.422100,Sudeste,Termelétrica,340.1,11679.04,Normal
2025-05-13 20:23:43.422100,Centro-Oeste,Eólica,341.23,20514.3,Normal
2021-09-09 20:23:43.422100,Nordeste,Hidrelétrica,694.08,18469.22,Normal
2022-02-06 20:23:43.422100,Norte,Hidrelétrica,703.94,1253.45,Manutenção
2024-10-30 20:23:43.422100,Sudeste,Solar,390.33,10976.46,Normal
2024-07-07 20:23:43.422100,Nordeste,Hidrelétrica,590.59,9615.07,Normal
2022-10-20 20:23:43.422100,Sudeste,Hidrelétrica,720.96,13936.29,Manutenção
2025-07-03 20:23:43.422100,Nordeste,Hidrelétrica,236.3,10825.48,Normal
2021-09-04 20:23:43.422100,Sudeste,Hidrelétrica,291.53,19030.85,Normal
2021-10-28 20:23:43.422100,Sul,Eólica,435.65,18530.6,Normal
2023-11-28 20:23:43.422100,Nordeste,Hidrelétrica,468.6,16566.87,Normal
2023-10-23 20:23:43.422100,Sudeste,Solar,543.53,9191.91,Falha
2022-05-01 20:23:43.422100,Sul,Nuclear,356.09,7568.63,Normal
2026-02-21 20:23:43.422100,Sul,Termelétrica,,16169.07,Normal
2023-08-28 20:23:43.422100,Nordeste,Hidrelétrica,294.88,16620.45,Normal
2024-08-27 20:23:43.422100,Sudeste,Hidrelétrica,649.81,15132.57,Normal
2026-03-07 20:23:43.422100,Nordeste,Eólica,603.39,20716.98,Normal
2024-01-10 20:23:43.422100,Sudeste,Hidrelétrica,370.48,22286.83,Normal
2026-01-27 20:23:43.422100,Sudeste,Nuclear,337.04,9670.5,Manutenção
2021-11-05 20:23:43.422100,Sudeste,Nuclear,569.72,17227.93,Normal
2025-10-18 20:23:43.422100,Nordeste,Termelétrica,278.63,7287.95,Manutenção
2023-08-07 20:23:43.422100,Sudeste,Eólica,413.68,13942.31,Manutenção
2022-06-30 20:23:43.422100,Centro-Oeste,Eólica,221.49,25494.5,Manutenção
2024-12-19 20:23:43.422100,Nordeste,Solar,346.57,19738.16,Normal
2023-08-22 20:23:43.422100,Sudeste,Hidrelétrica,624.98,16550.68,Normal
2025-08-03 20:23:43.422100,Sul,Termelétrica,743.97,16356.15,Normal
2025-04-13 20:23:43.422100,Sul,Hidrelétrica,422.67,19596.43,Normal
2024-07-30 20:23:43.422100,Sudeste,Termelétrica,446.16,23351.05,Normal
2024-09-28 20:23:43.422100,Norte,Termelétrica,493.7,23252.43,Normal
2022-07-03 20:23:43.422100,Nordeste,Hidrelétrica,347.06,17394.46,Normal
2023-02-27 20:23:43.422100,Norte,Hidrelétrica,568.64,24225.36,Normal
2024-04-19 20:23:43.422100,Nordeste,Termelétrica,351.43,13197.65,Normal
2023-04-16 20:23:43.422100,Centro-Oeste,Nuclear,567.33,21843.1,Normal
2022-08-31 20:23:43.422100,Nordeste,Termelétrica,519.25,23569.71,Falha
2024-01-08 20:23:43.422100,Nordeste,Termelétrica,696.12,19265.44,Normal
2022-09-10 20:23:43.422100,Sul,Termelétrica,403.8,13456.57,Normal
2025-03-27 20:23:43.422100,Sudeste,Nuclear,447.1,22794.93,Normal
2024-04-08 20:23:43.422100,Sudeste,Hidrelétrica,529.31,13019.48,Normal
2023-06-17 20:23:43.422100,Centro-Oeste,Hidrelétrica,388.71,9848.07,Normal
2026-01-16 20:23:43.422100,Centro-Oeste,Eólica,345.57,18498.17,Normal
2021-07-05 20:23:43.422100,Nordeste,Hidrelétrica,266.58,15255.82,Falha
2022-01-13 20:23:43.422100,Centro-Oeste,Eólica,357.3,13715.1,Normal
2025-03-17 20:23:43.422100,Sudeste,Eólica,420.88,19723.28,Normal
2022-12-12 20:23:43.422100,Centro-Oeste,Termelétrica,516.11,22636.38,Normal
2022-08-09 20:23:43.422100,Sudeste,Hidrelétrica,467.76,9173.63,Normal
2026-05-02 20:23:43.422100,Sul,Eólica,,21876.18,Normal
2024-12-25 20:23:43.422100,Centro-Oeste,Termelétrica,634.7,9379.29,Normal
2021-06-24 20:23:43.422100,Nordeste,Hidrelétrica,567.29,8589.13,Manutenção
2022-01-09 20:23:43.422100,Sul,Eólica,674.66,13496.55,Manutenção
2024-12-19 20:23:43.422100,Sudeste,Solar,701.54,12352.02,Normal
2023-08-04 20:23:43.422100,Sudeste,Hidrelétrica,486.82,16768.45,Normal
2025-11-16 20:23:43.422100,Sudeste,Hidrelétrica,719.57,12734.48,Normal
2022-03-08 20:23:43.422100,Norte,Eólica,638.25,12019.17,Normal
2023-10-24 20:23:43.422100,Norte,Hidrelétrica,260.56,26045.19,Manutenção
2024-01-13 20:23:43.422100,Nordeste,Hidrelétrica,177.99,16623.64,Normal
2025-07-11 20:23:43.422100,Nordeste,Termelétrica,236.3,13162.3,Normal
2022-08-24 20:23:43.422100,Centro-Oeste,Hidrelétrica,435.22,10766.8,Normal
2024-03-13 20:23:43.422100,Nordeste,Nuclear,343.33,8597.41,Normal
2023-08-22 20:23:43.422100,Sul,Hidrelétrica,808.35,23200.4,Normal
2023-03-18 20:23:43.422100,Sudeste,Hidrelétrica,512.45,15663.35,Normal
2025-08-15 20:23:43.422100,Centro-Oeste,Eólica,471.79,9431.99,Normal
2022-11-26 20:23:43.422100,Norte,Hidrelétrica,292.98,13022.17,Normal
2024-09-25 20:23:43.422100,Sudeste,Hidrelétrica,502.11,15656.61,Normal
2024-05-05 20:23:43.422100,Nordeste,Termelétrica,388.11,305.69,Normal
2025-08-11 20:23:43.422100,Sudeste,Solar,502.73,15323.42,Normal
2021-06-14 20:23:43.422100,Sudeste,Hidrelétrica,281.1,14891.26,Manutenção
2024-09-05 20:23:43.422100,Sudeste,Hidrelétrica,611.15,13898.69,Normal
2024-10-23 20:23:43.422100,Nordeste,Eólica,549.97,7504.85,Normal
2021-11-02 20:23:43.422100,Sudeste,Solar,409.07,16784.9,Normal
2022-09-17 20:23:43.422100,Nordeste,Hidrelétrica,522.6,14552.22,Normal
2024-05-02 20:23:43.422100,Nordeste,Eólica,520.39,17169.17,Normal
2025-03-25 20:23:43.422100,Centro-Oeste,Hidrelétrica,666.59,16278.2,Normal
2022-10-28 20:23:43.422100,Sul,Hidrelétrica,521.41,7106.34,Normal
2021-09-04 20:23:43.422100,Nordeste,Hidrelétrica,557.11,13597.72,Normal
2026-04-01 20:23:43.422100,Sul,Hidrelétrica,727.26,21823.85,Normal
2024-04-23 20:23:43.422100,Norte,Hidrelétrica,291.47,19304.22,Normal
2022-03-04 20:23:43.422100,Norte,Solar,593.81,25229.0,Normal
2025-03-01 20:23:43.422100,Sudeste,Hidrelétrica,422.08,15265.22,Normal
2022-10-07 20:23:43.422100,Nordeste,Eólica,440.61,13632.51,Normal
2022-03-26 20:23:43.422100,Nordeste,Eólica,671.25,7878.4,Manutenção
2021-11-25 20:23:43.422100,Nordeste,Termelétrica,675.62,15542.7,Normal
2023-01-25 20:23:43.422100,Nordeste,Hidrelétrica,359.31,11937.46,Normal
2024-06-24 20:23:43.422100,Nordeste,Nuclear,131.21,18261.36,Normal
2023-04-28 20:23:43.422100,Sudeste,Hidrelétrica,409.34,14947.79,Normal
2024-02-15 20:23:43.422100,Sudeste,Eólica,568.18,25045.73,Normal
2024-07-11 20:23:43.422100,Sul,Eólica,500.37,13271.55,Normal
2021-12-05 20:23:43.422100,Sudeste,Eólica,515.07,16892.29,Normal
2022-02-05 20:23:43.422100,Sudeste,Termelétrica,374.67,16209.84,Normal
2024-02-03 20:23:43.422100,Sudeste,Hidrelétrica,488.7,11129.0,Manutenção
2023-12-12 20:23:43.422100,Sul,Eólica,444.16,14785.57,Normal
2024-08-25 20:23:43.422100,Nordeste,Eólica,802.68,184032.5,Normal
2024-11-28 20:23:43.422100,Nordeste,Hidrelétrica,612.71,23734.03,Normal
2025-02-03 20:23:43.422100,Sudeste,Hidrelétrica,510.02,22427.14,Falha
2021-10-03 20:23:43.422100,Nordeste,Hidrelétrica,464.71,11164.57,Normal
2021-06-15 20:23:43.422100,Sul,Eólica,378.09,13612.53,Normal
2026-05-19 20:23:43.422100,Sudeste,Hidrelétrica,369.01,10607.28,Normal
2026-03-22 20:23:43.422100,Nordeste,Termelétrica,559.34,4686.65,Normal
2022-12-15 20:23:43.422100,Sudeste,Hidrelétrica,517.11,15273.41,Normal
2022-12-19 20:23:43.422100,Nordeste,Eólica,599.11,16053.82,Normal
2025-02-03 20:23:43.422100,Sul,Hidrelétrica,351.87,8004.72,Normal
2023-04-14 20:23:43.422100,Sul,Hidrelétrica,538.35,5757.34,Falha
2026-05-18 20:23:43.422100,Sudeste,Hidrelétrica,587.95,20248.22,Normal
2023-02-13 20:23:43.422100,Nordeste,Solar,421.32,18194.87,Normal
2024-12-30 20:23:43.422100,Nordeste,Hidrelétrica,621.02,13899.22,Normal
2023-09-29 20:23:43.422100,Sudeste,Hidrelétrica,361.02,15060.91,Normal
2026-01-09 20:23:43.422100,Sul,Termelétrica,353.44,20945.93,Normal
2024-01-15 20:23:43.422100,Nordeste,Hidrelétrica,596.9,10376.51,Normal
2025-12-16 20:23:43.422100,Nordeste,Hidrelétrica,443.52,12008.38,Manutenção
2021-10-30 20:23:43.422100,Norte,Solar,704.88,20604.72,Normal
2022-09-30 20:23:43.422100,Sudeste,Hidrelétrica,450.12,12487.83,Normal
2025-04-07 20:23:43.422100,Sul,Hidrelétrica,780.32,19506.58,Normal
2023-07-22 20:23:43.422100,Norte,Eólica,440.46,21844.09,Normal
2024-06-29 20:23:43.422100,Nordeste,Termelétrica,578.31,19643.42,Normal
2025-04-14 20:23:43.422100,Sudeste,Hidrelétrica,549.22,12438.32,Falha
2022-01-29 20:23:43.422100,Sudeste,Hidrelétrica,495.12,7170.12,Normal
2024-09-09 20:23:43.422100,Sudeste,Nuclear,523.92,15242.82,Normal
2024-04-25 20:23:43.422100,Sudeste,Eólica,336.97,12768.77,Normal
2025-07-07 20:23:43.422100,Nordeste,Hidrelétrica,646.66,20074.19,Normal
2026-01-28 20:23:43.422100,Centro-Oeste,Hidrelétrica,210.68,9744.91,Normal
2023-06-26 20:23:43.422100,Sul,Eólica,336.14,22983.44,Normal
2022-11-17 20:23:43.422100,Sul,Hidrelétrica,510.87,21742.82,Normal
2023-12-05 20:23:43.422100,Sudeste,Eólica,207.32,19971.9,Normal
2022-07-10 20:23:43.422100,Sudeste,Eólica,643.66,20153.34,Normal
2022-11-04 20:23:43.422100,Sul,Solar,406.53,17165.58,Normal
2023-09-03 20:23:43.422100,Centro-Oeste,Hidrelétrica,,13480.44,Normal
2025-08-05 20:23:43.422100,Nordeste,Hidrelétrica,684.38,18768.69,Normal
2023-11-17 20:23:43.422100,Sudeste,Termelétrica,640.82,9754.7,Normal
2021-07-03 20:23:43.422100,Sul,Hidrelétrica,569.4,13455.88,Manutenção
2023-04-13 20:23:43.422100,Sudeste,Hidrelétrica,569.27,13380.3,Normal
2021-06-17 20:23:43.422100,Sudeste,Nuclear,781.85,114655.40000000001,Normal
2022-04-14 20:23:43.422100,Centro-Oeste,Hidrelétrica,761.47,13055.08,Normal
2026-05-02 20:23:43.422100,Norte,Termelétrica,181.17,12277.31,Normal
2022-10-22 20:23:43.422100,Nordeste,Termelétrica,578.62,12176.73,Normal
2022-07-02 20:23:43.422100,Sul,Hidrelétrica,544.14,16818.94,Normal
2023-03-13 20:23:43.422100,Centro-Oeste,Solar,312.14,4411.21,Normal
2024-01-25 20:23:43.422100,Norte,Hidrelétrica,390.58,13375.42,Falha
2022-09-11 20:23:43.422100,Sul,Solar,789.7,16953.97,Normal
2024-08-07 20:23:43.422100,Centro-Oeste,Solar,484.4,19176.12,Normal
2024-06-17 20:23:43.422100,Sudeste,Hidrelétrica,545.56,20627.07,Normal
2025-03-06 20:23:43.422100,Sudeste,Hidrelétrica,525.64,22359.24,Normal
2023-09-09 20:23:43.422100,Nordeste,Termelétrica,430.71,13180.73,Normal
2026-05-26 20:23:43.422100,Sudeste,Nuclear,600.92,21834.22,Normal
2023-05-25 20:23:43.422100,Sul,Nuclear,821.63,11520.02,Normal
2023-09-29 20:23:43.422100,Norte,Eólica,514.43,14858.26,Normal
2021-07-18 20:23:43.422100,Sudeste,Hidrelétrica,517.09,11008.71,Falha
2026-01-11 20:23:43.422100,Nordeste,Hidrelétrica,561.98,10347.75,Normal
2026-02-13 20:23:43.422100,Centro-Oeste,Solar,422.47,21556.62,Manutenção
2022-12-24 20:23:43.422100,Centro-Oeste,Hidrelétrica,507.61,19613.82,Normal
2024-09-23 20:23:43.422100,Sul,Termelétrica,531.97,15124.01,Normal
2024-07-20 20:23:43.422100,Sudeste,Termelétrica,,17208.32,Normal
2021-10-25 20:23:43.422100,Centro-Oeste,Solar,466.08,11017.04,Normal
2022-04-07 20:23:43.422100,Sudeste,Hidrelétrica,609.89,15234.88,Normal
2022-12-19 20:23:43.422100,Norte,Solar,247.6,14016.47,Normal
2025-02-22 20:23:43.422100,Norte,Hidrelétrica,563.67,16026.09,Normal
2022-03-29 20:23:43.422100,Norte,Hidrelétrica,102.75,19968.77,Falha
2026-02-07 20:23:43.422100,Sudeste,Solar,399.06,7988.76,Normal
2023-04-10 20:23:43.422100,Sudeste,Solar,772.28,14498.8,Normal
2023-09-13 20:23:43.422100,Sul,Hidrelétrica,647.03,12078.81,Normal
2026-05-09 20:23:43.422100,Centro-Oeste,Nuclear,468.57,12555.07,Normal
2024-05-10 20:23:43.422100,Nordeste,Hidrelétrica,334.02,5221.47,Normal
2024-02-25 20:23:43.422100,Sudeste,Eólica,612.28,13618.22,Normal
2022-08-15 20:23:43.422100,Nordeste,Termelétrica,273.37,2951.52,Normal
2023-01-31 20:23:43.422100,Sul,Eólica,500.12,32755.9,Normal
2024-02-15 20:23:43.422100,Nordeste,Hidrelétrica,554.68,12028.38,Normal
2022-02-16 20:23:43.422100,Nordeste,Hidrelétrica,429.15,10351.69,Normal
2024-05-09 20:23:43.422100,Centro-Oeste,Hidrelétrica,404.0,20590.32,Normal
2025-10-10 20:23:43.422100,Norte,Hidrelétrica,484.2,9840.7,Manutenção
2024-02-26 20:23:43.422100,Norte,Hidrelétrica,491.01,17599.17,Normal
2025-11-27 20:23:43.422100,Centro-Oeste,Eólica,177.31,19048.54,Falha
2021-06-02 20:23:43.422100,Nordeste,Termelétrica,985.52,14818.19,Normal
2024-06-28 20:23:43.422100,Norte,Hidrelétrica,575.21,7230.65,Normal
2024-09-29 20:23:43.422100,Nordeste,Solar,696.74,23318.85,Normal
2023-07-11 20:23:43.422100,Centro-Oeste,Eólica,511.5,27536.82,Normal
2023-10-22 20:23:43.422100,Centro-Oeste,Eólica,819.38,11915.74,Normal
2024-02-14 20:23:43.422100,Nordeste,Hidrelétrica,551.29,19572.61,Falha
2023-10-29 20:23:43.422100,Sudeste,Hidrelétrica,565.37,22093.23,Normal
2025-03-02 20:23:43.422100,Sudeste,Solar,819.35,9324.05,Normal
2021-07-14 20:23:43.422100,Sudeste,Hidrelétrica,477.29,17530.81,Normal
2023-10-12 20:23:43.422100,Centro-Oeste,Hidrelétrica,393.63,19395.54,Normal
2023-08-29 20:23:43.422100,Nordeste,Nuclear,707.04,19273.22,Normal
2023-12-20 20:23:43.422100,Centro-Oeste,Nuclear,562.12,207955.0,Normal
2023-03-15 20:23:43.422100,Sul,Hidrelétrica,691.05,19614.13,Normal
2022-02-21 20:23:43.422100,Centro-Oeste,Eólica,266.41,17150.6,Normal
2022-06-02 20:23:43.422100,Nordeste,Eólica,346.02,22281.26,Normal
2023-02-23 20:23:43.422100,Norte,Hidrelétrica,474.2,19112.53,Normal
2024-07-01 20:23:43.422100,Sul,Hidrelétrica,647.69,22731.37,Manutenção
2026-01-16 20:23:43.422100,Sudeste,Eólica,305.82,10021.03,Normal
2026-01-05 20:23:43.422100,Nordeste,Hidrelétrica,641.85,5650.11,Normal
2023-03-16 20:23:43.422100,Nordeste,Hidrelétrica,353.8,19777.76,Normal
2021-09-25 20:23:43.422100,Sul,Termelétrica,706.44,11592.78,Falha
2023-09-06 20:23:43.422100,Nordeste,Hidrelétrica,530.58,11921.92,Normal
2026-05-13 20:23:43.422100,Sudeste,Eólica,607.68,13720.58,Normal
2025-11-11 20:23:43.422100,Sudeste,Termelétrica,560.31,13109.3,Normal
2024-05-14 20:23:43.422100,Centro-Oeste,Nuclear,575.41,8518.01,Falha
2025-02-26 20:23:43.422100,Norte,Eólica,232.82,18961.78,Normal
2023-06-08 20:23:43.422100,Nordeste,Eólica,718.75,20259.96,Normal
2025-07-04 20:23:43.422100,Sul,Termelétrica,412.43,13573.73,Normal
2021-09-22 20:23:43.422100,Sudeste,Hidrelétrica,601.12,13843.57,Manutenção
2023-07-28 20:23:43.422100,Sudeste,Eólica,534.53,13393.74,Normal
2024-07-22 20:23:43.422100,Sudeste,Hidrelétrica,442.17,10416.8,Normal
2025-04-14 20:23:43.422100,Sul,Eólica,583.69,19733.9,Normal
2024-03-06 20:23:43.422100,Sul,Solar,309.44,18292.73,Normal
2025-12-18 20:23:43.422100,Centro-Oeste,Hidrelétrica,367.41,9096.82,Normal
2024-05-14 20:23:43.422100,Nordeste,Termelétrica,386.31,13666.86,Manutenção
2023-02-21 20:23:43.422100,Sudeste,Hidrelétrica,504.69,14026.43,Normal
2022-10-23 20:23:43.422100,Sudeste,Hidrelétrica,595.74,17154.58,Normal
2026-04-07 20:23:43.422100,Centro-Oeste,Termelétrica,468.67,10387.1,Normal
2023-08-08 20:23:43.422100,Sudeste,Hidrelétrica,390.68,14101.81,Normal
2024-06-21 20:23:43.422100,Nordeste,Eólica,672.22,10171.86,Normal
2025-12-15 20:23:43.422100,Nordeste,Hidrelétrica,762.67,17703.12,Manutenção
2024-07-13 20:23:43.422100,Sudeste,Hidrelétrica,426.89,13193.55,Normal
2022-12-09 20:23:43.422100,Nordeste,Eólica,391.3,9815.02,Normal
2025-11-08 20:23:43.422100,Centro-Oeste,Hidrelétrica,488.39,14976.44,Normal
2022-09-28 20:23:43.422100,Sul,Eólica,553.01,7385.93,Normal
2024-11-09 20:23:43.422100,Sudeste,Termelétrica,,14747.06,Normal
2023-11-11 20:23:43.422100,Sul,Termelétrica,559.17,15483.64,Normal
2024-12-14 20:23:43.422100,Sudeste,Termelétrica,666.08,14270.81,Normal
2024-09-22 20:23:43.422100,Sudeste,Hidrelétrica,479.59,15887.51,Manutenção
2023-05-02 20:23:43.422100,Sudeste,Solar,247.47,15148.32,Normal
2025-06-07 20:23:43.422100,Nordeste,Solar,550.51,14690.85,Normal
2022-12-30 20:23:43.422100,Sudeste,Termelétrica,354.98,3008.82,Manutenção
2023-07-27 20:23:43.422100,Nordeste,Hidrelétrica,540.67,16264.16,Normal
2023-10-06 20:23:43.422100,Sul,Solar,538.81,13644.34,Falha
2022-01-30 20:23:43.422100,Nordeste,Hidrelétrica,378.58,11675.3,Normal
2024-06-01 20:23:43.422100,Nordeste,Hidrelétrica,430.99,10995.71,Normal
2021-10-29 20:23:43.422100,Sudeste,Hidrelétrica,405.14,16439.64,Manutenção
2026-01-02 20:23:43.422100,Sudeste,Solar,681.37,17638.46,Normal
2025-05-26 20:23:43.422100,Norte,Hidrelétrica,406.75,11678.67,Normal
2024-02-19 20:23:43.422100,Nordeste,Hidrelétrica,534.08,14232.02,Manutenção
2024-06-11 20:23:43.422100,Sudeste,Hidrelétrica,214.43,22363.5,Normal
2023-04-25 20:23:43.422100,Centro-Oeste,Hidrelétrica,484.61,13595.69,Normal
2024-12-27 20:23:43.422100,Nordeste,Hidrelétrica,648.12,15159.44,Normal
2024-10-23 20:23:43.422100,Centro-Oeste,Termelétrica,736.98,8117.66,Normal
2024-05-25 20:23:43.422100,Nordeste,Solar,611.14,18206.16,Normal
2024-05-03 20:23:43.422100,Nordeste,Hidrelétrica,488.06,14299.04,Normal
2024-03-02 20:23:43.422100,Sul,Hidrelétrica,453.72,20146.72,Normal
2021-08-30 20:23:43.422100,Centro-Oeste,Termelétrica,504.31,14721.83,Falha
2026-04-06 20:23:43.422100,Norte,Termelétrica,392.34,10895.15,Normal
2024-01-11 20:23:43.422100,Sul,Eólica,506.02,20411.2,Normal
2024-03-05 20:23:43.422100,Sudeste,Hidrelétrica,499.09,10472.97,Normal
2022-08-24 20:23:43.422100,Nordeste,Solar,463.37,10878.57,Normal
2024-10-07 20:23:43.422100,Centro-Oeste,Eólica,637.06,12837.88,Normal
2023-11-26 20:23:43.422100,Sul,Eólica,323.96,11974.78,Normal
2022-01-01 20:23:43.422100,Centro-Oeste,Solar,602.02,1523.9,Normal
2022-09-14 20:23:43.422100,Sudeste,Hidrelétrica,683.54,16430.59,Normal
2022-08-03 20:23:43.422100,Sudeste,Termelétrica,463.87,5535.45,Normal
2022-05-04 20:23:43.422100,Centro-Oeste,Nuclear,553.85,15447.55,Normal
2022-11-30 20:23:43.422100,Sudeste,Hidrelétrica,591.99,20867.84,Normal
2025-11-19 20:23:43.422100,Centro-Oeste,Termelétrica,718.74,21904.34,Manutenção
2024-12-31 20:23:43.422100,Norte,Solar,352.4,17343.94,Normal
2024-11-26 20:23:43.422100,Sudeste,Termelétrica,474.36,27036.68,Normal
2026-03-21 20:23:43.422100,Nordeste,Termelétrica,560.72,11222.19,Normal
2022-05-20 20:23:43.422100,Centro-Oeste,Hidrelétrica,518.11,13345.77,Falha
2021-06-20 20:23:43.422100,Sudeste,Hidrelétrica,680.71,16505.26,Falha
2026-04-18 20:23:43.422100,Sudeste,Hidrelétrica,307.16,17255.94,Normal
2022-11-01 20:23:43.422100,Centro-Oeste,Hidrelétrica,557.51,23089.9,Normal
2026-04-14 20:23:43.422100,Sudeste,Hidrelétrica,543.82,12630.61,Normal
2024-06-25 20:23:43.422100,Nordeste,Hidrelétrica,429.89,24123.51,Normal
2023-08-08 20:23:43.422100,Sudeste,Hidrelétrica,718.28,18148.42,Normal
2024-09-13 20:23:43.422100,Sudeste,Hidrelétrica,501.38,18779.81,Manutenção
2024-10-26 20:23:43.422100,Sul,Hidrelétrica,492.37,16179.49,Normal
2023-06-29 20:23:43.422100,Sudeste,Hidrelétrica,178.69,12774.72,Normal
2026-01-05 20:23:43.422100,Nordeste,Hidrelétrica,718.74,15226.3,Normal
2022-08-13 20:23:43.422100,Nordeste,Termelétrica,437.69,6389.95,Manutenção
2025-11-15 20:23:43.422100,Nordeste,Termelétrica,518.16,21140.99,Normal
2023-07-06 20:23:43.422100,Sudeste,Hidrelétrica,459.53,29619.85,Normal
2024-03-09 20:23:43.422100,Nordeste,Eólica,584.79,23059.6,Normal
2025-02-05 20:23:43.422100,Sul,Termelétrica,467.05,3714.82,Manutenção
2022-10-26 20:23:43.422100,Sul,Eólica,458.96,10411.05,Normal
2024-04-02 20:23:43.422100,Norte,Solar,705.73,12157.62,Normal
2023-07-29 20:23:43.422100,Sudeste,Nuclear,572.14,21668.35,Normal
2022-04-29 20:23:43.422100,Sudeste,Hidrelétrica,570.33,13991.13,Normal
2026-04-15 20:23:43.422100,Nordeste,Hidrelétrica,366.87,15078.61,Normal
2022-02-10 20:23:43.422100,Sudeste,Eólica,570.24,14479.89,Normal
